,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
156,52.0,42.0,29.0,20.0,13.0,9.0,28.0,63.0,122.0,185.0,233.0,292.0,400.0,391.0,334.0,354.0,270.0,300.0,268.0,199.0,106.0,72.0,55.0,58.0
157,26.0,10.0,4.0,4.0,1.0,19.0,40.0,83.0,180.0,283.0,377.0,523.0,614.0,677.0,648.0,672.0,520.0,490.0,324.0,220.0,92.0,52.0,40.0,55.0
158,35.0,28.0,4.0,9.0,1.0,2.0,5.0,11.0,42.0,110.0,193.0,251.0,292.0,357.0,301.0,262.0,266.0,222.0,162.0,186.0,130.0,75.0,59.0,34.0
159,1.0,2.0,3.0,5.0,3.0,8.0,12.0,14.0,30.0,51.0,61.0,66.0,94.0,59.0,52.0,37.0,42.0,45.0,49.0,28.0,16.0,10.0,7.0,8.0
160,12.0,7.0,1.0,24.0,7.0,0.0,1.0,9.0,19.0,56.0,55.0,78.0,82.0,99.0,96.0,88.0,65.0,52.0,48.0,62.0,28.0,16.0,11.0,10.0
161,30.0,17.0,17.0,9.0,10.0,4.0,19.0,43.0,71.0,152.0,199.0,249.0,277.0,290.0,332.0,275.0,300.0,223.0,269.0,188.0,128.0,94.0,91.0,46.0
162,8.0,13.0,6.0,3.0,1.0,1.0,27.0,15.0,34.0,76.0,95.0,152.0,110.0,113.0,111.0,100.0,87.0,86.0,66.0,65.0,38.0,40.0,26.0,19.0
163,19.0,19.0,5.0,4.0,1.0,1.0,1.0,8.0,20.0,20.0,41.0,60.0,97.0,86.0,93.0,90.0,81.0,88.0,46.0,49.0,30.0,24.0,20.0,17.0
164,29.0,20.0,2.0,2.0,3.0,6.0,59.0,37.0,61.0,81.0,146.0,174.0,157.0,145.0,166.0,173.0,171.0,165.0,115.0,102.0,66.0,49.0,29.0,34.0
165,75.0,61.0,35.0,24.0,4.0,10.0,10.0,70.0,61.0,91.0,112.0,147.0,159.0,131.0,166.0,176.0,211.0,169.0,169.0,104.0,75.0,95.0,75.0,71.0
166,1.0,7.0,6.0,0.0,5.0,5.0,7.0,13.0,61.0,53.0,71.0,106.0,94.0,125.0,89.0,155.0,89.0,68.0,52.0,45.0,27.0,27.0,25.0,8.0
167,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,7.0,9.0,13.0,19.0,17.0,8.0,10.0,12.0,7.0,5.0,6.0,7.0,6.0,4.0,4.0
168,13.0,12.0,6.0,1.0,0.0,30.0,55.0,51.0,89.0,177.0,192.0,226.0,242.0,225.0,226.0,217.0,184.0,167.0,139.0,90.0,72.0,77.0,53.0,52.0
169,33.0,2.0,1.0,1.0,0.0,0.0,7.0,6.0,18.0,41.0,53.0,59.0,88.0,53.0,72.0,53.0,50.0,31.0,49.0,49.0,33.0,15.0,14.0,12.0
170,12.0,3.0,2.0,3.0,3.0,2.0,10.0,38.0,55.0,68.0,43.0,50.0,52.0,42.0,34.0,33.0,35.0,38.0,42.0,19.0,18.0,14.0,13.0,8.0
171,10.0,2.0,0.0,0.0,1.0,2.0,11.0,8.0,24.0,40.0,52.0,55.0,34.0,33.0,28.0,36.0,29.0,30.0,28.0,19.0,19.0,12.0,9.0,2.0
172,32.0,27.0,33.0,46.0,11.0,12.0,20.0,62.0,129.0,197.0,251.0,317.0,368.0,400.0,450.0,377.0,368.0,316.0,288.0,165.0,148.0,107.0,82.0,66.0
173,32.0,25.0,12.0,7.0,3.0,5.0,23.0,133.0,84.0,152.0,225.0,317.0,329.0,379.0,409.0,399.0,370.0,263.0,229.0,162.0,115.0,69.0,44.0,44.0
174,23.0,11.0,2.0,3.0,1.0,0.0,7.0,90.0,112.0,76.0,129.0,99.0,208.0,140.0,141.0,174.0,122.0,134.0,126.0,106.0,84.0,48.0,54.0,48.0
175,16.0,5.0,0.0,1.0,1.0,15.0,12.0,55.0,98.0,125.0,150.0,170.0,174.0,155.0,134.0,118.0,101.0,80.0,103.0,68.0,46.0,25.0,17.0,13.0
176,86.0,83.0,64.0,53.0,16.0,26.0,42.0,98.0,238.0,362.0,522.0,565.0,605.0,557.0,551.0,522.0,517.0,417.0,410.0,312.0,204.0,146.0,88.0,77.0
177,75.0,36.0,30.0,28.0,11.0,22.0,65.0,144.0,326.0,621.0,953.0,1561.0,2037.0,2422.0,2675.0,3055.0,2738.0,2154.0,1479.0,1005.0,564.0,224.0,161.0,155.0
178,15.0,3.0,8.0,3.0,0.0,0.0,2.0,4.0,46.0,15.0,43.0,62.0,74.0,67.0,65.0,77.0,60.0,32.0,48.0,33.0,42.0,24.0,15.0,20.0
179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,12.0,12.0,11.0,17.0,14.0,14.0,14.0,16.0,16.0,11.0,8.0,6.0,10.0,6.0,1.0
180,15.0,5.0,3.0,5.0,5.0,8.0,19.0,75.0,119.0,176.0,256.0,202.0,209.0,223.0,213.0,189.0,212.0,205.0,170.0,131.0,70.0,58.0,33.0,12.0
181,135.0,96.0,74.0,54.0,28.0,8.0,26.0,59.0,110.0,245.0,370.0,453.0,432.0,487.0,514.0,481.0,429.0,405.0,348.0,309.0,256.0,202.0,177.0,146.0
182,53.0,49.0,40.0,9.0,5.0,3.0,23.0,39.0,90.0,151.0,230.0,276.0,318.0,314.0,297.0,289.0,270.0,311.0,236.0,174.0,138.0,94.0,64.0,48.0
183,36.0,28.0,6.0,3.0,5.0,23.0,9.0,42.0,87.0,137.0,209.0,198.0,228.0,172.0,140.0,165.0,112.0,107.0,125.0,100.0,72.0,67.0,52.0,24.0
184,20.0,16.0,3.0,8.0,1.0,1.0,4.0,10.0,11.0,20.0,32.0,43.0,39.0,43.0,45.0,45.0,55.0,34.0,53.0,35.0,29.0,39.0,22.0,19.0
185,16.0,7.0,2.0,1.0,1.0,1.0,2.0,12.0,20.0,25.0,42.0,66.0,49.0,82.0,62.0,76.0,51.0,45.0,54.0,26.0,20.0,26.0,10.0,11.0
186,23.0,9.0,6.0,2.0,1.0,3.0,16.0,35.0,70.0,65.0,105.0,143.0,162.0,153.0,127.0,148.0,97.0,122.0,78.0,70.0,51.0,29.0,33.0,17.0
188,17.0,12.0,10.0,8.0,2.0,3.0,18.0,30.0,35.0,85.0,101.0,163.0,151.0,158.0,190.0,141.0,118.0,121.0,101.0,96.0,68.0,56.0,35.0,17.0
190,22.0,7.0,3.0,3.0,1.0,4.0,5.0,48.0,65.0,113.0,141.0,184.0,203.0,168.0,149.0,127.0,132.0,114.0,98.0,91.0,40.0,29.0,21.0,11.0
191,2.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,16.0,43.0,28.0,44.0,39.0,39.0,43.0,35.0,47.0,24.0,33.0,28.0,11.0,6.0,4.0
192,41.0,10.0,7.0,4.0,6.0,4.0,36.0,64.0,74.0,178.0,204.0,255.0,274.0,263.0,199.0,199.0,168.0,205.0,139.0,163.0,77.0,93.0,47.0,34.0
193,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,18.0,13.0,23.0,12.0,23.0,26.0,13.0,8.0,6.0,5.0,1.0,7.0,4.0,0.0
194,76.0,53.0,18.0,26.0,21.0,14.0,27.0,93.0,129.0,132.0,236.0,236.0,227.0,265.0,306.0,296.0,245.0,264.0,261.0,176.0,175.0,123.0,67.0,92.0
195,37.0,30.0,15.0,8.0,8.0,6.0,29.0,119.0,229.0,403.0,559.0,727.0,676.0,764.0,719.0,642.0,676.0,562.0,415.0,278.0,214.0,201.0,140.0,65.0
196,30.0,14.0,16.0,3.0,0.0,6.0,41.0,42.0,80.0,164.0,187.0,242.0,270.0,223.0,221.0,254.0,259.0,251.0,246.0,195.0,104.0,83.0,73.0,54.0
197,38.0,43.0,20.0,41.0,25.0,3.0,8.0,20.0,49.0,96.0,162.0,195.0,159.0,222.0,223.0,238.0,224.0,281.0,183.0,120.0,89.0,139.0,68.0,61.0
198,54.0,20.0,20.0,15.0,8.0,12.0,40.0,43.0,82.0,135.0,237.0,270.0,326.0,330.0,271.0,279.0,283.0,262.0,231.0,184.0,132.0,91.0,62.0,48.0
199,74.0,51.0,38.0,13.0,7.0,7.0,28.0,46.0,144.0,204.0,282.0,327.0,367.0,391.0,408.0,470.0,497.0,408.0,328.0,302.0,198.0,150.0,163.0,90.0
200,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,8.0,12.0,9.0,15.0,14.0,8.0,8.0,9.0,4.0,6.0,2.0,2.0,10.0,0.0
201,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,8.0,9.0,4.0,7.0,10.0,7.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
202,6.0,8.0,10.0,0.0,3.0,19.0,8.0,13.0,14.0,34.0,88.0,102.0,73.0,64.0,75.0,76.0,51.0,55.0,49.0,38.0,24.0,16.0,21.0,5.0
203,0.0,1.0,1.0,0.0,6.0,0.0,2.0,2.0,6.0,18.0,22.0,30.0,20.0,16.0,18.0,25.0,25.0,22.0,12.0,13.0,13.0,12.0,5.0,8.0
204,6.0,6.0,1.0,1.0,0.0,2.0,8.0,8.0,22.0,24.0,42.0,33.0,37.0,24.0,22.0,17.0,30.0,17.0,15.0,15.0,14.0,8.0,6.0,5.0
205,14.0,4.0,1.0,0.0,1.0,1.0,31.0,14.0,30.0,53.0,67.0,70.0,57.0,68.0,65.0,68.0,54.0,43.0,54.0,40.0,27.0,24.0,28.0,18.0
206,9.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,12.0,24.0,33.0,40.0,30.0,31.0,32.0,15.0,17.0,19.0,19.0,8.0,20.0,14.0
207,6.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,16.0,26.0,28.0,24.0,27.0,26.0,24.0,21.0,14.0,19.0,10.0,14.0,11.0,10.0,5.0,3.0
208,8.0,6.0,4.0,0.0,1.0,1.0,3.0,11.0,10.0,17.0,28.0,32.0,38.0,55.0,33.0,36.0,36.0,34.0,13.0,24.0,24.0,8.0,7.0,7.0
209,1.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,15.0,16.0,17.0,16.0,20.0,16.0,16.0,29.0,22.0,14.0,12.0,20.0,9.0,5.0,6.0,0.0
210,71.0,69.0,29.0,17.0,8.0,3.0,13.0,48.0,105.0,146.0,210.0,282.0,340.0,330.0,380.0,351.0,282.0,270.0,264.0,202.0,147.0,96.0,76.0,73.0
211,47.0,37.0,15.0,4.0,3.0,2.0,40.0,108.0,155.0,242.0,314.0,376.0,387.0,384.0,333.0,373.0,318.0,307.0,268.0,218.0,196.0,122.0,79.0,66.0
212,30.0,34.0,31.0,21.0,10.0,12.0,10.0,34.0,79.0,164.0,203.0,230.0,238.0,227.0,163.0,174.0,144.0,147.0,141.0,78.0,72.0,47.0,39.0,41.0
213,21.0,11.0,15.0,7.0,6.0,16.0,11.0,26.0,46.0,90.0,136.0,129.0,123.0,157.0,122.0,139.0,77.0,96.0,81.0,86.0,49.0,25.0,20.0,9.0
214,7.0,3.0,4.0,4.0,3.0,1.0,13.0,18.0,43.0,61.0,94.0,97.0,109.0,118.0,122.0,93.0,90.0,77.0,69.0,33.0,18.0,14.0,27.0,11.0
215,6.0,8.0,1.0,0.0,1.0,1.0,1.0,11.0,17.0,35.0,44.0,50.0,62.0,60.0,60.0,44.0,41.0,45.0,53.0,38.0,56.0,58.0,80.0,30.0
216,4.0,9.0,6.0,3.0,1.0,1.0,1.0,10.0,27.0,30.0,49.0,63.0,66.0,100.0,73.0,75.0,100.0,63.0,38.0,34.0,29.0,18.0,19.0,12.0
217,20.0,12.0,5.0,1.0,0.0,0.0,1.0,21.0,27.0,38.0,53.0,58.0,81.0,65.0,77.0,58.0,47.0,64.0,55.0,67.0,20.0,68.0,19.0,14.0
218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,20.0,37.0,35.0,61.0,53.0,62.0,41.0,50.0,40.0,24.0,21.0,11.0,5.0,2.0
219,69.0,51.0,41.0,11.0,7.0,1.0,14.0,25.0,70.0,113.0,189.0,317.0,351.0,352.0,348.0,314.0,253.0,242.0,192.0,143.0,94.0,87.0,72.0,49.0
220,60.0,60.0,25.0,4.0,22.0,38.0,45.0,83.0,178.0,250.0,311.0,472.0,505.0,459.0,414.0,382.0,328.0,321.0,269.0,224.0,180.0,107.0,65.0,39.0
222,22.0,26.0,10.0,7.0,4.0,4.0,4.0,3.0,9.0,21.0,48.0,74.0,90.0,95.0,91.0,79.0,54.0,65.0,55.0,40.0,38.0,34.0,22.0,6.0
223,24.0,35.0,15.0,6.0,3.0,5.0,12.0,52.0,89.0,143.0,199.0,198.0,250.0,282.0,264.0,256.0,203.0,145.0,143.0,113.0,79.0,41.0,34.0,21.0
224,29.0,11.0,9.0,6.0,6.0,2.0,4.0,24.0,61.0,124.0,126.0,155.0,173.0,195.0,190.0,156.0,135.0,131.0,121.0,98.0,59.0,57.0,40.0,31.0
225,30.0,28.0,34.0,31.0,10.0,4.0,7.0,23.0,82.0,192.0,281.0,276.0,260.0,333.0,277.0,231.0,219.0,164.0,161.0,133.0,82.0,45.0,44.0,22.0
226,80.0,49.0,33.0,12.0,10.0,3.0,15.0,31.0,76.0,118.0,202.0,228.0,208.0,247.0,218.0,222.0,192.0,197.0,201.0,160.0,93.0,92.0,77.0,63.0
227,53.0,42.0,36.0,6.0,7.0,7.0,10.0,59.0,95.0,148.0,190.0,280.0,274.0,302.0,272.0,224.0,286.0,258.0,230.0,165.0,135.0,108.0,117.0,92.0
228,14.0,7.0,13.0,4.0,5.0,0.0,4.0,21.0,27.0,51.0,46.0,81.0,83.0,65.0,108.0,64.0,67.0,79.0,76.0,27.0,27.0,33.0,33.0,15.0
229,66.0,46.0,17.0,15.0,26.0,7.0,8.0,97.0,113.0,146.0,214.0,306.0,346.0,393.0,337.0,319.0,321.0,274.0,256.0,191.0,139.0,115.0,95.0,63.0
230,39.0,21.0,21.0,7.0,4.0,3.0,12.0,35.0,101.0,124.0,144.0,202.0,234.0,172.0,157.0,173.0,190.0,140.0,115.0,85.0,74.0,57.0,45.0,32.0
231,23.0,17.0,5.0,2.0,3.0,4.0,57.0,43.0,71.0,121.0,175.0,249.0,247.0,270.0,200.0,266.0,192.0,236.0,198.0,168.0,102.0,46.0,71.0,44.0
232,35.0,18.0,9.0,2.0,2.0,9.0,35.0,160.0,146.0,239.0,350.0,464.0,416.0,376.0,393.0,346.0,325.0,310.0,247.0,151.0,110.0,69.0,40.0,37.0
233,21.0,13.0,8.0,5.0,1.0,22.0,30.0,27.0,42.0,87.0,121.0,138.0,140.0,120.0,125.0,84.0,100.0,105.0,79.0,54.0,33.0,33.0,35.0,11.0
234,14.0,15.0,9.0,6.0,3.0,3.0,8.0,21.0,66.0,82.0,114.0,130.0,143.0,132.0,140.0,153.0,104.0,100.0,80.0,79.0,40.0,46.0,34.0,26.0
236,9.0,4.0,4.0,3.0,0.0,3.0,4.0,5.0,24.0,46.0,61.0,51.0,45.0,62.0,79.0,69.0,65.0,48.0,46.0,51.0,12.0,9.0,10.0,8.0
237,34.0,10.0,5.0,1.0,5.0,16.0,34.0,96.0,147.0,205.0,223.0,226.0,199.0,188.0,171.0,173.0,189.0,207.0,257.0,197.0,149.0,82.0,49.0,47.0
238,28.0,18.0,13.0,3.0,2.0,7.0,2.0,8.0,30.0,61.0,51.0,48.0,60.0,58.0,83.0,87.0,66.0,71.0,58.0,42.0,21.0,27.0,28.0,15.0
239,42.0,25.0,22.0,2.0,5.0,0.0,5.0,12.0,34.0,60.0,87.0,106.0,144.0,124.0,180.0,151.0,141.0,150.0,118.0,74.0,59.0,58.0,46.0,37.0
240,96.0,80.0,33.0,13.0,8.0,27.0,15.0,60.0,127.0,132.0,189.0,202.0,259.0,292.0,250.0,272.0,302.0,264.0,206.0,181.0,127.0,136.0,99.0,68.0
241,33.0,13.0,7.0,5.0,2.0,8.0,13.0,30.0,45.0,108.0,104.0,154.0,191.0,180.0,177.0,215.0,171.0,206.0,218.0,140.0,99.0,93.0,66.0,48.0
242,19.0,22.0,10.0,1.0,0.0,12.0,6.0,17.0,39.0,73.0,74.0,93.0,95.0,88.0,82.0,112.0,83.0,75.0,67.0,42.0,29.0,29.0,31.0,21.0
243,49.0,49.0,34.0,9.0,5.0,0.0,9.0,20.0,21.0,37.0,90.0,82.0,119.0,91.0,139.0,138.0,155.0,115.0,126.0,78.0,81.0,63.0,33.0,36.0
244,22.0,13.0,11.0,5.0,3.0,2.0,7.0,7.0,48.0,43.0,93.0,96.0,88.0,104.0,98.0,103.0,123.0,121.0,110.0,65.0,38.0,35.0,31.0,24.0
245,8.0,4.0,2.0,4.0,2.0,11.0,20.0,28.0,63.0,101.0,150.0,198.0,233.0,246.0,218.0,204.0,173.0,187.0,120.0,90.0,65.0,42.0,13.0,28.0
246,16.0,8.0,7.0,4.0,1.0,2.0,41.0,8.0,16.0,42.0,54.0,53.0,70.0,72.0,74.0,46.0,80.0,66.0,52.0,34.0,29.0,18.0,20.0,11.0
247,10.0,9.0,4.0,3.0,0.0,1.0,12.0,25.0,94.0,147.0,176.0,259.0,212.0,265.0,282.0,275.0,228.0,263.0,171.0,160.0,74.0,41.0,15.0,12.0
248,11.0,10.0,9.0,2.0,0.0,4.0,2.0,17.0,26.0,41.0,56.0,67.0,95.0,59.0,84.0,65.0,76.0,65.0,58.0,38.0,27.0,26.0,34.0,11.0
249,23.0,9.0,16.0,0.0,2.0,8.0,25.0,62.0,143.0,284.0,426.0,542.0,768.0,931.0,956.0,1121.0,1144.0,892.0,593.0,373.0,228.0,95.0,65.0,23.0
250,14.0,3.0,3.0,1.0,1.0,2.0,6.0,8.0,39.0,61.0,77.0,109.0,85.0,121.0,119.0,89.0,107.0,76.0,64.0,78.0,59.0,76.0,19.0,14.0
251,11.0,9.0,2.0,0.0,3.0,2.0,8.0,30.0,54.0,62.0,84.0,91.0,149.0,135.0,146.0,148.0,114.0,92.0,88.0,69.0,32.0,21.0,14.0,12.0
252,1.0,4.0,1.0,0.0,1.0,0.0,0.0,10.0,27.0,21.0,25.0,34.0,31.0,30.0,19.0,29.0,20.0,19.0,22.0,17.0,9.0,5.0,2.0,0.0
253,39.0,16.0,12.0,18.0,5.0,1.0,9.0,8.0,79.0,51.0,72.0,108.0,112.0,152.0,121.0,96.0,114.0,123.0,75.0,72.0,43.0,46.0,30.0,24.0
254,24.0,13.0,7.0,3.0,5.0,13.0,40.0,89.0,190.0,295.0,311.0,365.0,397.0,355.0,376.0,359.0,353.0,257.0,271.0,182.0,136.0,65.0,58.0,26.0
255,42.0,56.0,16.0,21.0,8.0,12.0,57.0,125.0,238.0,462.0,564.0,781.0,831.0,780.0,735.0,711.0,719.0,616.0,534.0,392.0,308.0,236.0,124.0,207.0
256,34.0,20.0,14.0,15.0,9.0,7.0,3.0,55.0,52.0,105.0,198.0,175.0,236.0,194.0,177.0,139.0,116.0,129.0,111.0,99.0,64.0,58.0,44.0,40.0
257,17.0,10.0,5.0,3.0,3.0,26.0,19.0,5.0,26.0,52.0,73.0,95.0,97.0,120.0,108.0,106.0,81.0,87.0,58.0,48.0,43.0,42.0,20.0,10.0
258,12.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,24.0,33.0,61.0,101.0,155.0,143.0,133.0,115.0,117.0,109.0,121.0,77.0,55.0,28.0,34.0,13.0
259,7.0,8.0,3.0,47.0,12.0,2.0,1.0,18.0,26.0,49.0,66.0,95.0,127.0,106.0,119.0,76.0,109.0,67.0,41.0,43.0,30.0,16.0,13.0,21.0
260,64.0,44.0,25.0,18.0,9.0,2.0,12.0,20.0,53.0,89.0,152.0,256.0,315.0,343.0,312.0,260.0,221.0,211.0,165.0,133.0,104.0,94.0,91.0,48.0
261,18.0,21.0,1.0,0.0,0.0,2.0,4.0,9.0,7.0,17.0,20.0,37.0,49.0,51.0,50.0,71.0,62.0,64.0,53.0,61.0,52.0,32.0,21.0,26.0
262,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,15.0,30.0,13.0,13.0,16.0,13.0,13.0,8.0,8.0,7.0,6.0,2.0,2.0,0.0,0.0,1.0
263,1.0,0.0,0.0,0.0,0.0,6.0,7.0,12.0,34.0,64.0,61.0,78.0,73.0,79.0,79.0,53.0,96.0,60.0,82.0,59.0,37.0,11.0,13.0,9.0
264,38.0,24.0,10.0,5.0,9.0,15.0,36.0,73.0,122.0,206.0,237.0,199.0,219.0,181.0,131.0,174.0,169.0,156.0,143.0,102.0,80.0,79.0,66.0,50.0
265,1.0,1.0,0.0,1.0,0.0,1.0,4.0,13.0,19.0,23.0,36.0,57.0,53.0,40.0,60.0,40.0,56.0,31.0,32.0,11.0,7.0,23.0,12.0,2.0
267,6.0,3.0,1.0,8.0,0.0,1.0,1.0,6.0,20.0,37.0,83.0,81.0,118.0,129.0,122.0,129.0,133.0,96.0,87.0,42.0,28.0,29.0,12.0,5.0
268,70.0,51.0,24.0,19.0,10.0,15.0,67.0,131.0,268.0,584.0,920.0,1427.0,2054.0,2360.0,2873.0,2978.0,2904.0,2406.0,1575.0,991.0,518.0,269.0,156.0,97.0
270,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,6.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0
271,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,20.0,16.0,16.0,9.0,5.0,8.0,16.0,10.0,6.0,11.0,10.0,6.0,3.0,8.0,0.0
272,5.0,7.0,0.0,2.0,1.0,15.0,14.0,16.0,32.0,51.0,89.0,114.0,117.0,88.0,117.0,52.0,91.0,93.0,74.0,75.0,39.0,30.0,21.0,6.0
273,24.0,7.0,7.0,3.0,3.0,9.0,31.0,53.0,92.0,146.0,206.0,215.0,240.0,216.0,189.0,187.0,127.0,147.0,150.0,88.0,70.0,41.0,30.0,24.0
274,0.0,2.0,0.0,1.0,7.0,7.0,15.0,26.0,36.0,44.0,31.0,38.0,34.0,40.0,39.0,34.0,31.0,29.0,30.0,19.0,16.0,11.0,7.0,6.0
275,4.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,18.0,27.0,30.0,27.0,33.0,38.0,57.0,62.0,37.0,50.0,31.0,34.0,28.0,42.0,5.0
276,13.0,3.0,6.0,1.0,2.0,0.0,10.0,9.0,25.0,55.0,67.0,100.0,70.0,101.0,77.0,101.0,70.0,77.0,45.0,57.0,28.0,22.0,14.0,7.0
277,18.0,1.0,7.0,1.0,6.0,5.0,4.0,15.0,33.0,49.0,87.0,76.0,112.0,105.0,69.0,53.0,64.0,61.0,45.0,40.0,26.0,31.0,28.0,16.0
278,3.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,7.0,19.0,12.0,23.0,28.0,21.0,21.0,21.0,20.0,28.0,19.0,16.0,17.0,11.0,2.0,2.0
279,3.0,2.0,1.0,0.0,2.0,1.0,4.0,11.0,21.0,13.0,38.0,33.0,41.0,40.0,41.0,25.0,34.0,19.0,13.0,12.0,11.0,8.0,2.0,2.0
280,9.0,11.0,1.0,2.0,0.0,2.0,5.0,6.0,11.0,33.0,33.0,31.0,46.0,47.0,44.0,32.0,33.0,47.0,37.0,40.0,15.0,13.0,14.0,5.0
281,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,7.0,7.0,7.0,10.0,5.0,14.0,6.0,8.0,7.0,2.0,5.0,3.0,1.0,0.0
282,28.0,19.0,17.0,17.0,5.0,6.0,7.0,21.0,59.0,47.0,96.0,100.0,151.0,124.0,108.0,128.0,109.0,131.0,92.0,87.0,69.0,54.0,39.0,29.0
283,12.0,11.0,3.0,1.0,2.0,4.0,5.0,23.0,36.0,79.0,106.0,155.0,156.0,163.0,120.0,127.0,110.0,103.0,95.0,87.0,73.0,68.0,32.0,53.0
284,70.0,5.0,7.0,8.0,9.0,5.0,18.0,64.0,101.0,188.0,277.0,385.0,456.0,472.0,547.0,488.0,447.0,406.0,336.0,258.0,179.0,163.0,105.0,85.0
285,11.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,21.0,29.0,39.0,65.0,65.0,86.0,113.0,87.0,99.0,65.0,54.0,47.0,23.0,27.0,44.0,16.0
286,9.0,3.0,1.0,1.0,2.0,25.0,11.0,15.0,12.0,45.0,92.0,100.0,93.0,85.0,117.0,144.0,107.0,150.0,99.0,87.0,65.0,68.0,32.0,26.0
287,25.0,16.0,5.0,4.0,0.0,3.0,13.0,11.0,23.0,83.0,126.0,201.0,216.0,148.0,175.0,211.0,191.0,158.0,128.0,118.0,76.0,59.0,50.0,36.0
288,33.0,24.0,18.0,12.0,4.0,6.0,18.0,36.0,77.0,156.0,199.0,190.0,241.0,225.0,182.0,224.0,202.0,143.0,157.0,94.0,62.0,44.0,24.0,24.0
289,171.0,167.0,105.0,41.0,14.0,7.0,12.0,96.0,205.0,318.0,502.0,575.0,662.0,647.0,644.0,685.0,613.0,628.0,535.0,381.0,245.0,209.0,178.0,117.0
290,14.0,9.0,8.0,3.0,0.0,1.0,8.0,10.0,27.0,50.0,80.0,104.0,141.0,93.0,89.0,82.0,87.0,84.0,58.0,41.0,13.0,19.0,13.0,14.0
291,76.0,93.0,40.0,22.0,11.0,10.0,20.0,42.0,89.0,161.0,252.0,322.0,359.0,412.0,407.0,350.0,351.0,329.0,250.0,204.0,153.0,106.0,82.0,58.0
292,14.0,16.0,3.0,3.0,2.0,4.0,4.0,15.0,37.0,44.0,48.0,69.0,57.0,59.0,53.0,46.0,63.0,50.0,54.0,53.0,25.0,15.0,19.0,16.0
293,5.0,6.0,3.0,5.0,4.0,1.0,8.0,15.0,42.0,47.0,76.0,109.0,117.0,122.0,101.0,100.0,129.0,79.0,94.0,76.0,63.0,28.0,26.0,19.0
294,17.0,8.0,5.0,1.0,3.0,4.0,6.0,37.0,34.0,96.0,98.0,89.0,134.0,138.0,160.0,164.0,127.0,128.0,122.0,91.0,51.0,38.0,39.0,20.0
295,28.0,15.0,8.0,7.0,5.0,10.0,11.0,11.0,28.0,54.0,65.0,104.0,94.0,129.0,150.0,94.0,105.0,104.0,56.0,68.0,62.0,37.0,42.0,16.0
296,41.0,29.0,21.0,8.0,2.0,14.0,37.0,63.0,94.0,202.0,270.0,336.0,390.0,428.0,337.0,340.0,322.0,246.0,219.0,200.0,119.0,98.0,66.0,63.0
297,8.0,4.0,0.0,1.0,5.0,2.0,8.0,18.0,38.0,28.0,49.0,82.0,85.0,68.0,81.0,66.0,71.0,31.0,61.0,37.0,26.0,26.0,8.0,7.0
298,34.0,29.0,9.0,9.0,4.0,0.0,2.0,21.0,41.0,61.0,104.0,109.0,84.0,125.0,139.0,153.0,125.0,106.0,102.0,84.0,57.0,45.0,42.0,31.0
299,95.0,82.0,57.0,57.0,34.0,25.0,52.0,51.0,75.0,149.0,260.0,276.0,314.0,301.0,322.0,298.0,274.0,296.0,260.0,200.0,182.0,139.0,126.0,90.0
300,45.0,32.0,13.0,17.0,10.0,10.0,20.0,72.0,181.0,264.0,343.0,525.0,616.0,608.0,520.0,451.0,448.0,383.0,352.0,326.0,214.0,128.0,96.0,44.0
301,31.0,31.0,26.0,20.0,1.0,3.0,52.0,108.0,231.0,301.0,303.0,398.0,444.0,371.0,352.0,354.0,313.0,280.0,260.0,193.0,106.0,90.0,40.0,21.0
302,70.0,47.0,26.0,12.0,7.0,7.0,21.0,33.0,41.0,94.0,140.0,179.0,220.0,278.0,242.0,205.0,174.0,157.0,182.0,115.0,103.0,95.0,74.0,53.0
303,20.0,15.0,20.0,14.0,11.0,13.0,84.0,99.0,138.0,227.0,277.0,390.0,349.0,357.0,333.0,321.0,274.0,274.0,221.0,199.0,124.0,85.0,73.0,29.0
