,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
157,43.0,25.0,22.0,8.0,3.0,8.0,38.0,58.0,140.0,225.0,252.0,458.0,526.0,664.0,688.0,702.0,651.0,514.0,378.0,266.0,131.0,86.0,68.0,43.0
158,47.0,15.0,18.0,8.0,4.0,5.0,5.0,34.0,69.0,115.0,169.0,191.0,287.0,307.0,351.0,274.0,258.0,249.0,242.0,178.0,119.0,82.0,69.0,39.0
159,18.0,9.0,11.0,13.0,17.0,10.0,3.0,15.0,7.0,18.0,25.0,38.0,45.0,53.0,36.0,62.0,60.0,51.0,44.0,30.0,30.0,23.0,29.0,14.0
160,14.0,17.0,6.0,4.0,3.0,1.0,0.0,4.0,16.0,40.0,40.0,56.0,93.0,75.0,69.0,75.0,62.0,68.0,51.0,42.0,39.0,51.0,17.0,16.0
161,27.0,25.0,13.0,6.0,12.0,7.0,33.0,51.0,115.0,135.0,187.0,226.0,274.0,261.0,299.0,305.0,277.0,298.0,237.0,201.0,112.0,92.0,55.0,49.0
162,20.0,14.0,8.0,2.0,1.0,1.0,2.0,7.0,16.0,71.0,73.0,75.0,101.0,92.0,101.0,117.0,95.0,89.0,71.0,87.0,54.0,48.0,24.0,28.0
163,19.0,10.0,9.0,6.0,3.0,0.0,3.0,27.0,14.0,41.0,45.0,118.0,107.0,92.0,94.0,78.0,87.0,63.0,40.0,42.0,18.0,20.0,15.0,13.0
164,26.0,20.0,10.0,1.0,8.0,91.0,11.0,24.0,54.0,76.0,118.0,154.0,136.0,124.0,161.0,122.0,144.0,113.0,125.0,107.0,74.0,60.0,56.0,49.0
165,33.0,24.0,14.0,11.0,2.0,3.0,5.0,42.0,61.0,65.0,130.0,164.0,171.0,171.0,201.0,153.0,176.0,186.0,166.0,137.0,116.0,79.0,53.0,54.0
166,30.0,21.0,13.0,5.0,1.0,1.0,3.0,11.0,9.0,30.0,59.0,80.0,103.0,105.0,104.0,113.0,98.0,119.0,67.0,59.0,39.0,35.0,47.0,30.0
167,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,15.0,11.0,8.0,7.0,9.0,20.0,14.0,11.0,14.0,5.0,12.0,7.0
168,36.0,9.0,7.0,7.0,3.0,3.0,11.0,41.0,67.0,94.0,141.0,169.0,191.0,203.0,167.0,182.0,241.0,218.0,143.0,137.0,111.0,74.0,43.0,46.0
169,3.0,1.0,0.0,17.0,0.0,2.0,6.0,6.0,18.0,30.0,35.0,43.0,37.0,60.0,56.0,51.0,31.0,42.0,43.0,35.0,22.0,20.0,11.0,5.0
170,19.0,7.0,4.0,2.0,3.0,0.0,2.0,4.0,5.0,16.0,32.0,35.0,43.0,50.0,38.0,60.0,61.0,70.0,31.0,25.0,25.0,34.0,31.0,24.0
171,15.0,11.0,5.0,11.0,1.0,0.0,0.0,1.0,5.0,10.0,24.0,32.0,32.0,22.0,32.0,34.0,39.0,32.0,26.0,35.0,21.0,18.0,29.0,25.0
172,76.0,28.0,27.0,17.0,5.0,5.0,12.0,48.0,112.0,179.0,258.0,303.0,384.0,435.0,467.0,443.0,370.0,373.0,327.0,230.0,157.0,92.0,89.0,67.0
173,23.0,26.0,16.0,15.0,6.0,18.0,99.0,85.0,129.0,156.0,224.0,275.0,327.0,407.0,472.0,416.0,341.0,333.0,284.0,180.0,112.0,102.0,78.0,31.0
174,74.0,5.0,3.0,5.0,1.0,3.0,11.0,16.0,54.0,22.0,117.0,71.0,167.0,86.0,123.0,137.0,221.0,176.0,146.0,78.0,125.0,63.0,95.0,40.0
175,27.0,13.0,6.0,4.0,5.0,3.0,3.0,14.0,23.0,37.0,50.0,98.0,103.0,115.0,109.0,115.0,119.0,123.0,102.0,86.0,81.0,65.0,39.0,37.0
176,91.0,86.0,57.0,29.0,13.0,9.0,30.0,115.0,175.0,334.0,416.0,518.0,554.0,563.0,529.0,592.0,523.0,543.0,407.0,388.0,297.0,202.0,181.0,128.0
177,76.0,49.0,36.0,48.0,14.0,30.0,68.0,130.0,332.0,652.0,1154.0,1941.0,2681.0,3094.0,3063.0,2793.0,2654.0,1984.0,1453.0,984.0,556.0,279.0,170.0,120.0
178,18.0,7.0,2.0,2.0,0.0,0.0,1.0,8.0,9.0,22.0,38.0,67.0,68.0,61.0,66.0,53.0,69.0,53.0,63.0,49.0,47.0,19.0,28.0,20.0
179,2.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,7.0,9.0,13.0,23.0,22.0,7.0,14.0,27.0,22.0,14.0,16.0,14.0,12.0,2.0,5.0,2.0
180,21.0,28.0,17.0,21.0,5.0,2.0,1.0,7.0,29.0,71.0,114.0,163.0,176.0,205.0,212.0,242.0,226.0,225.0,177.0,121.0,113.0,79.0,51.0,46.0
181,108.0,71.0,40.0,10.0,8.0,6.0,17.0,79.0,181.0,273.0,339.0,445.0,476.0,524.0,487.0,530.0,499.0,491.0,538.0,465.0,359.0,224.0,179.0,128.0
182,57.0,26.0,32.0,11.0,6.0,4.0,13.0,45.0,52.0,132.0,183.0,181.0,281.0,258.0,294.0,296.0,293.0,258.0,247.0,197.0,123.0,102.0,73.0,53.0
183,72.0,47.0,15.0,13.0,2.0,5.0,3.0,13.0,31.0,68.0,96.0,103.0,143.0,160.0,138.0,179.0,176.0,158.0,175.0,124.0,99.0,74.0,81.0,52.0
184,8.0,7.0,2.0,5.0,0.0,2.0,5.0,15.0,31.0,52.0,54.0,74.0,70.0,77.0,50.0,65.0,55.0,53.0,43.0,40.0,31.0,20.0,18.0,4.0
185,20.0,7.0,6.0,5.0,1.0,1.0,0.0,2.0,8.0,14.0,28.0,50.0,52.0,81.0,59.0,66.0,51.0,54.0,66.0,42.0,25.0,19.0,25.0,13.0
186,30.0,17.0,12.0,2.0,1.0,2.0,8.0,9.0,31.0,43.0,78.0,101.0,125.0,147.0,135.0,131.0,131.0,112.0,121.0,97.0,77.0,53.0,56.0,38.0
188,36.0,35.0,24.0,12.0,6.0,3.0,2.0,8.0,26.0,78.0,108.0,144.0,148.0,139.0,153.0,184.0,115.0,144.0,166.0,102.0,79.0,67.0,50.0,46.0
190,49.0,24.0,22.0,6.0,4.0,1.0,1.0,5.0,25.0,53.0,110.0,141.0,140.0,129.0,155.0,140.0,169.0,165.0,164.0,101.0,55.0,50.0,41.0,35.0
191,13.0,0.0,1.0,6.0,0.0,1.0,6.0,14.0,31.0,22.0,56.0,26.0,48.0,31.0,41.0,41.0,46.0,31.0,35.0,40.0,25.0,5.0,7.0,15.0
192,49.0,11.0,5.0,0.0,4.0,5.0,13.0,37.0,129.0,140.0,197.0,117.0,211.0,121.0,177.0,161.0,191.0,169.0,156.0,99.0,124.0,57.0,89.0,31.0
193,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,10.0,25.0,22.0,15.0,24.0,16.0,11.0,13.0,8.0,17.0,3.0,8.0,4.0,5.0
194,40.0,44.0,30.0,13.0,8.0,10.0,19.0,35.0,84.0,134.0,187.0,250.0,291.0,355.0,405.0,356.0,396.0,295.0,269.0,184.0,183.0,140.0,119.0,109.0
195,47.0,32.0,14.0,10.0,9.0,55.0,27.0,49.0,92.0,170.0,285.0,305.0,434.0,401.0,377.0,502.0,448.0,485.0,441.0,297.0,235.0,143.0,89.0,63.0
196,35.0,14.0,17.0,3.0,0.0,6.0,9.0,43.0,119.0,124.0,137.0,172.0,230.0,226.0,267.0,252.0,259.0,272.0,252.0,170.0,104.0,69.0,56.0,72.0
197,32.0,29.0,13.0,8.0,1.0,15.0,17.0,17.0,49.0,78.0,150.0,167.0,211.0,217.0,211.0,232.0,272.0,250.0,174.0,166.0,125.0,74.0,56.0,56.0
198,24.0,15.0,12.0,6.0,6.0,6.0,9.0,47.0,95.0,156.0,274.0,266.0,378.0,328.0,348.0,385.0,377.0,359.0,316.0,233.0,148.0,113.0,58.0,41.0
199,66.0,38.0,35.0,14.0,7.0,3.0,27.0,31.0,121.0,176.0,293.0,387.0,470.0,454.0,452.0,551.0,552.0,520.0,502.0,322.0,248.0,185.0,170.0,109.0
200,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,2.0,8.0,8.0,13.0,17.0,6.0,6.0,11.0,14.0,7.0,9.0,0.0,4.0,3.0,0.0
201,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,3.0,6.0,3.0,4.0,5.0,6.0,5.0,7.0,1.0,5.0,4.0,3.0,0.0
202,25.0,30.0,22.0,3.0,6.0,3.0,3.0,4.0,9.0,26.0,49.0,59.0,84.0,49.0,47.0,83.0,73.0,46.0,54.0,49.0,21.0,39.0,45.0,25.0
203,3.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,10.0,9.0,24.0,23.0,17.0,21.0,16.0,21.0,33.0,19.0,23.0,18.0,22.0,12.0,7.0,2.0
204,1.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,8.0,20.0,23.0,16.0,30.0,25.0,32.0,38.0,29.0,21.0,15.0,9.0,9.0,0.0,3.0
205,15.0,14.0,8.0,3.0,2.0,3.0,2.0,11.0,27.0,41.0,56.0,38.0,64.0,63.0,66.0,57.0,52.0,52.0,53.0,69.0,50.0,26.0,23.0,17.0
206,5.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,7.0,16.0,11.0,33.0,29.0,28.0,35.0,17.0,26.0,32.0,20.0,21.0,15.0,10.0,14.0,8.0
207,4.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,11.0,12.0,27.0,19.0,19.0,29.0,19.0,23.0,25.0,29.0,26.0,9.0,13.0,10.0,6.0
208,16.0,11.0,4.0,1.0,2.0,1.0,3.0,5.0,5.0,13.0,24.0,29.0,27.0,30.0,47.0,31.0,29.0,35.0,24.0,25.0,30.0,27.0,18.0,18.0
209,7.0,5.0,2.0,5.0,1.0,2.0,0.0,1.0,3.0,19.0,14.0,17.0,21.0,21.0,18.0,26.0,15.0,23.0,16.0,13.0,9.0,3.0,13.0,1.0
210,84.0,43.0,43.0,18.0,13.0,12.0,50.0,43.0,75.0,145.0,211.0,290.0,316.0,355.0,319.0,323.0,313.0,307.0,270.0,241.0,156.0,123.0,84.0,64.0
211,39.0,34.0,9.0,7.0,12.0,74.0,205.0,139.0,173.0,181.0,296.0,281.0,404.0,358.0,339.0,394.0,382.0,395.0,434.0,229.0,167.0,108.0,110.0,77.0
212,25.0,15.0,25.0,7.0,2.0,1.0,3.0,26.0,84.0,181.0,150.0,177.0,159.0,183.0,200.0,183.0,159.0,185.0,137.0,123.0,50.0,65.0,40.0,52.0
213,34.0,27.0,22.0,7.0,4.0,2.0,6.0,8.0,35.0,69.0,81.0,117.0,151.0,179.0,131.0,148.0,110.0,122.0,128.0,93.0,71.0,52.0,40.0,14.0
214,31.0,11.0,6.0,6.0,3.0,0.0,1.0,11.0,10.0,44.0,76.0,89.0,101.0,94.0,110.0,81.0,89.0,76.0,65.0,65.0,51.0,29.0,28.0,30.0
215,5.0,2.0,10.0,1.0,2.0,0.0,3.0,4.0,31.0,43.0,29.0,21.0,51.0,44.0,37.0,51.0,81.0,69.0,91.0,65.0,16.0,27.0,14.0,5.0
216,17.0,21.0,10.0,8.0,6.0,6.0,2.0,9.0,16.0,21.0,38.0,63.0,58.0,88.0,92.0,99.0,109.0,72.0,44.0,36.0,31.0,29.0,28.0,20.0
217,10.0,8.0,5.0,2.0,0.0,4.0,7.0,8.0,27.0,27.0,58.0,74.0,103.0,89.0,72.0,70.0,83.0,62.0,56.0,76.0,37.0,31.0,20.0,13.0
218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,13.0,37.0,48.0,44.0,47.0,30.0,44.0,37.0,55.0,36.0,33.0,18.0,11.0,4.0,1.0
219,43.0,30.0,19.0,8.0,3.0,0.0,27.0,18.0,32.0,84.0,174.0,220.0,314.0,279.0,338.0,326.0,323.0,269.0,250.0,149.0,82.0,94.0,80.0,71.0
220,108.0,49.0,44.0,31.0,17.0,11.0,45.0,46.0,96.0,168.0,280.0,342.0,412.0,373.0,338.0,382.0,409.0,413.0,329.0,270.0,230.0,164.0,133.0,73.0
222,22.0,13.0,8.0,6.0,1.0,4.0,3.0,2.0,6.0,22.0,49.0,50.0,80.0,82.0,67.0,64.0,64.0,87.0,66.0,54.0,45.0,26.0,11.0,12.0
223,25.0,14.0,12.0,14.0,5.0,4.0,18.0,36.0,103.0,169.0,198.0,232.0,253.0,252.0,237.0,275.0,239.0,203.0,139.0,125.0,82.0,50.0,44.0,29.0
224,20.0,17.0,9.0,8.0,3.0,8.0,3.0,11.0,44.0,74.0,161.0,159.0,146.0,164.0,152.0,207.0,175.0,135.0,140.0,126.0,75.0,55.0,47.0,26.0
225,32.0,27.0,19.0,15.0,5.0,8.0,7.0,44.0,187.0,162.0,244.0,271.0,285.0,280.0,252.0,217.0,208.0,213.0,173.0,155.0,76.0,53.0,30.0,30.0
226,39.0,28.0,28.0,15.0,7.0,14.0,7.0,21.0,56.0,148.0,122.0,195.0,187.0,231.0,220.0,230.0,231.0,234.0,191.0,171.0,113.0,78.0,58.0,43.0
227,58.0,40.0,35.0,18.0,8.0,5.0,40.0,38.0,80.0,146.0,207.0,278.0,277.0,288.0,281.0,304.0,327.0,269.0,298.0,181.0,149.0,79.0,63.0,46.0
228,22.0,18.0,14.0,7.0,1.0,0.0,2.0,8.0,16.0,25.0,51.0,51.0,79.0,80.0,73.0,102.0,69.0,88.0,65.0,43.0,39.0,26.0,38.0,18.0
229,40.0,29.0,21.0,8.0,4.0,4.0,11.0,42.0,144.0,149.0,268.0,330.0,337.0,357.0,344.0,356.0,346.0,323.0,243.0,186.0,124.0,95.0,78.0,44.0
230,38.0,32.0,13.0,13.0,4.0,31.0,46.0,48.0,82.0,90.0,128.0,181.0,177.0,142.0,174.0,190.0,192.0,170.0,143.0,125.0,85.0,88.0,65.0,55.0
231,59.0,20.0,13.0,4.0,5.0,5.0,11.0,40.0,59.0,108.0,163.0,197.0,215.0,221.0,244.0,262.0,292.0,268.0,232.0,193.0,122.0,91.0,66.0,41.0
232,59.0,34.0,15.0,9.0,8.0,5.0,28.0,71.0,193.0,204.0,229.0,293.0,334.0,346.0,367.0,400.0,397.0,325.0,277.0,149.0,152.0,103.0,99.0,60.0
233,24.0,11.0,7.0,1.0,1.0,0.0,11.0,18.0,67.0,81.0,103.0,123.0,152.0,158.0,144.0,114.0,128.0,140.0,126.0,117.0,69.0,52.0,22.0,28.0
234,61.0,49.0,37.0,17.0,6.0,11.0,6.0,4.0,22.0,36.0,57.0,55.0,102.0,93.0,109.0,112.0,99.0,110.0,103.0,104.0,65.0,57.0,65.0,58.0
236,12.0,11.0,8.0,4.0,1.0,2.0,1.0,3.0,10.0,30.0,51.0,48.0,50.0,56.0,65.0,61.0,77.0,85.0,46.0,39.0,20.0,12.0,11.0,4.0
237,34.0,36.0,9.0,5.0,2.0,17.0,7.0,24.0,49.0,52.0,84.0,95.0,145.0,131.0,186.0,150.0,178.0,236.0,222.0,230.0,246.0,168.0,104.0,84.0
238,8.0,10.0,17.0,8.0,2.0,0.0,4.0,38.0,38.0,40.0,56.0,51.0,65.0,83.0,93.0,71.0,82.0,102.0,59.0,48.0,39.0,25.0,25.0,12.0
239,15.0,20.0,14.0,6.0,8.0,4.0,15.0,31.0,78.0,102.0,105.0,126.0,167.0,166.0,183.0,178.0,146.0,122.0,143.0,90.0,72.0,37.0,30.0,26.0
240,63.0,52.0,32.0,15.0,7.0,15.0,65.0,106.0,108.0,145.0,247.0,257.0,219.0,234.0,228.0,237.0,259.0,231.0,197.0,182.0,135.0,94.0,105.0,57.0
241,48.0,20.0,12.0,5.0,5.0,4.0,5.0,38.0,154.0,143.0,120.0,162.0,174.0,171.0,167.0,201.0,177.0,174.0,162.0,127.0,101.0,110.0,59.0,61.0
242,17.0,22.0,5.0,3.0,1.0,2.0,6.0,19.0,45.0,68.0,82.0,86.0,99.0,81.0,91.0,76.0,76.0,83.0,75.0,45.0,29.0,31.0,15.0,15.0
243,12.0,9.0,5.0,3.0,4.0,3.0,2.0,15.0,31.0,59.0,121.0,99.0,148.0,150.0,130.0,171.0,135.0,115.0,130.0,93.0,55.0,27.0,32.0,17.0
244,14.0,17.0,17.0,5.0,2.0,4.0,5.0,17.0,33.0,63.0,105.0,85.0,85.0,118.0,100.0,101.0,100.0,121.0,101.0,50.0,50.0,33.0,22.0,18.0
245,28.0,12.0,13.0,5.0,8.0,11.0,15.0,12.0,39.0,88.0,85.0,151.0,210.0,202.0,181.0,198.0,195.0,148.0,125.0,103.0,60.0,58.0,34.0,35.0
246,23.0,9.0,10.0,5.0,2.0,0.0,1.0,3.0,17.0,19.0,31.0,51.0,61.0,41.0,62.0,56.0,65.0,72.0,57.0,47.0,28.0,37.0,23.0,11.0
247,25.0,10.0,6.0,2.0,1.0,0.0,3.0,20.0,53.0,75.0,136.0,205.0,232.0,313.0,331.0,292.0,244.0,264.0,201.0,172.0,111.0,50.0,27.0,30.0
248,6.0,12.0,3.0,8.0,3.0,0.0,5.0,20.0,47.0,71.0,74.0,60.0,82.0,65.0,64.0,55.0,77.0,74.0,57.0,42.0,23.0,19.0,11.0,13.0
249,20.0,14.0,13.0,1.0,7.0,18.0,106.0,111.0,233.0,302.0,401.0,629.0,868.0,937.0,995.0,986.0,923.0,741.0,533.0,342.0,184.0,82.0,36.0,16.0
250,22.0,20.0,8.0,3.0,1.0,1.0,3.0,14.0,29.0,51.0,75.0,106.0,147.0,126.0,86.0,106.0,143.0,118.0,78.0,70.0,40.0,46.0,27.0,20.0
251,8.0,14.0,3.0,3.0,2.0,1.0,10.0,14.0,39.0,47.0,52.0,104.0,139.0,153.0,142.0,120.0,129.0,107.0,119.0,57.0,49.0,41.0,30.0,9.0
252,8.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,8.0,18.0,22.0,21.0,30.0,27.0,23.0,26.0,21.0,25.0,17.0,11.0,15.0,6.0,5.0
253,24.0,13.0,21.0,7.0,4.0,2.0,1.0,14.0,33.0,57.0,91.0,106.0,106.0,99.0,110.0,108.0,109.0,98.0,106.0,98.0,54.0,31.0,27.0,26.0
254,56.0,29.0,15.0,12.0,8.0,5.0,7.0,28.0,70.0,125.0,207.0,248.0,314.0,401.0,350.0,398.0,427.0,331.0,287.0,254.0,209.0,102.0,110.0,73.0
255,55.0,37.0,39.0,44.0,7.0,12.0,26.0,76.0,151.0,277.0,429.0,511.0,613.0,635.0,697.0,736.0,727.0,740.0,580.0,495.0,368.0,266.0,187.0,185.0
256,36.0,28.0,19.0,15.0,5.0,7.0,3.0,27.0,64.0,87.0,117.0,130.0,157.0,147.0,130.0,132.0,139.0,116.0,139.0,141.0,95.0,78.0,56.0,51.0
257,14.0,5.0,6.0,2.0,56.0,7.0,2.0,0.0,30.0,54.0,67.0,85.0,98.0,94.0,120.0,114.0,87.0,96.0,85.0,53.0,61.0,48.0,27.0,21.0
258,15.0,10.0,10.0,3.0,3.0,4.0,16.0,18.0,43.0,48.0,106.0,119.0,150.0,147.0,122.0,121.0,126.0,108.0,91.0,72.0,38.0,24.0,27.0,11.0
259,13.0,23.0,15.0,13.0,10.0,3.0,1.0,11.0,8.0,36.0,66.0,75.0,110.0,93.0,93.0,104.0,99.0,63.0,67.0,62.0,57.0,31.0,22.0,18.0
260,45.0,44.0,24.0,7.0,9.0,6.0,12.0,19.0,49.0,110.0,220.0,344.0,382.0,327.0,277.0,198.0,245.0,204.0,213.0,201.0,137.0,82.0,68.0,63.0
261,10.0,2.0,1.0,0.0,0.0,4.0,15.0,20.0,21.0,28.0,29.0,50.0,43.0,47.0,72.0,56.0,44.0,43.0,50.0,34.0,33.0,22.0,16.0,13.0
262,3.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,7.0,15.0,21.0,6.0,5.0,10.0,5.0,16.0,5.0,5.0,3.0,6.0,2.0,4.0
263,11.0,5.0,7.0,1.0,2.0,1.0,6.0,7.0,17.0,31.0,22.0,33.0,50.0,64.0,59.0,71.0,70.0,62.0,78.0,66.0,88.0,40.0,31.0,28.0
264,44.0,38.0,19.0,8.0,4.0,10.0,47.0,71.0,70.0,91.0,113.0,151.0,130.0,134.0,143.0,157.0,190.0,149.0,162.0,94.0,107.0,57.0,66.0,66.0
265,4.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,19.0,19.0,19.0,44.0,48.0,51.0,61.0,59.0,52.0,41.0,47.0,24.0,13.0,17.0,15.0,2.0
267,8.0,2.0,1.0,5.0,1.0,2.0,3.0,10.0,21.0,42.0,105.0,89.0,107.0,149.0,126.0,125.0,149.0,109.0,101.0,56.0,38.0,22.0,8.0,6.0
268,94.0,42.0,38.0,23.0,15.0,28.0,121.0,180.0,370.0,678.0,1134.0,1793.0,2549.0,3194.0,3231.0,3041.0,2523.0,1994.0,1406.0,912.0,513.0,255.0,184.0,144.0
270,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,6.0,3.0,4.0,6.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0
271,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,11.0,12.0,7.0,9.0,12.0,15.0,21.0,8.0,16.0,11.0,2.0,5.0,8.0,5.0
272,12.0,10.0,3.0,1.0,6.0,2.0,15.0,3.0,32.0,59.0,60.0,72.0,71.0,73.0,66.0,81.0,87.0,76.0,92.0,79.0,71.0,44.0,27.0,26.0
273,36.0,21.0,17.0,5.0,6.0,2.0,6.0,34.0,55.0,63.0,113.0,139.0,148.0,183.0,189.0,145.0,176.0,166.0,151.0,139.0,97.0,81.0,80.0,53.0
274,10.0,8.0,2.0,1.0,2.0,2.0,4.0,8.0,9.0,14.0,21.0,30.0,24.0,39.0,30.0,32.0,36.0,44.0,35.0,26.0,34.0,24.0,17.0,15.0
275,5.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,16.0,37.0,46.0,60.0,53.0,80.0,77.0,50.0,67.0,35.0,42.0,46.0,20.0,17.0,8.0
276,19.0,16.0,12.0,5.0,2.0,1.0,3.0,6.0,13.0,28.0,40.0,59.0,60.0,77.0,76.0,112.0,83.0,88.0,65.0,46.0,54.0,22.0,27.0,15.0
277,29.0,10.0,10.0,2.0,4.0,2.0,5.0,8.0,13.0,22.0,43.0,61.0,80.0,76.0,78.0,61.0,50.0,69.0,85.0,45.0,32.0,29.0,27.0,24.0
278,13.0,11.0,12.0,7.0,4.0,2.0,3.0,1.0,2.0,10.0,9.0,14.0,30.0,9.0,13.0,17.0,22.0,40.0,25.0,12.0,12.0,8.0,3.0,3.0
279,8.0,10.0,6.0,5.0,4.0,5.0,0.0,3.0,17.0,21.0,33.0,44.0,38.0,36.0,42.0,29.0,25.0,24.0,20.0,34.0,17.0,11.0,15.0,13.0
280,22.0,12.0,11.0,13.0,1.0,2.0,2.0,4.0,8.0,13.0,30.0,20.0,32.0,35.0,26.0,50.0,48.0,36.0,43.0,44.0,24.0,22.0,29.0,15.0
281,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,10.0,12.0,11.0,7.0,10.0,7.0,9.0,1.0,3.0,4.0,3.0,4.0
282,12.0,29.0,12.0,12.0,3.0,1.0,3.0,10.0,18.0,53.0,93.0,89.0,133.0,125.0,107.0,129.0,111.0,123.0,115.0,120.0,86.0,60.0,66.0,32.0
283,6.0,2.0,5.0,3.0,0.0,3.0,14.0,19.0,37.0,49.0,89.0,92.0,127.0,102.0,86.0,92.0,106.0,99.0,58.0,50.0,43.0,30.0,25.0,30.0
284,86.0,27.0,14.0,19.0,9.0,11.0,38.0,45.0,75.0,164.0,295.0,387.0,477.0,581.0,559.0,591.0,501.0,500.0,377.0,253.0,199.0,170.0,71.0,108.0
285,7.0,5.0,4.0,1.0,0.0,0.0,5.0,18.0,12.0,22.0,38.0,48.0,74.0,88.0,94.0,100.0,99.0,68.0,52.0,24.0,26.0,21.0,21.0,9.0
286,17.0,0.0,2.0,0.0,3.0,22.0,10.0,13.0,48.0,103.0,66.0,78.0,65.0,90.0,125.0,107.0,79.0,114.0,112.0,50.0,43.0,36.0,23.0,13.0
287,12.0,19.0,2.0,6.0,1.0,2.0,13.0,43.0,72.0,150.0,163.0,167.0,161.0,175.0,185.0,157.0,114.0,131.0,108.0,70.0,53.0,53.0,42.0,40.0
288,48.0,22.0,23.0,8.0,1.0,0.0,2.0,12.0,50.0,71.0,119.0,185.0,217.0,227.0,191.0,199.0,202.0,192.0,161.0,116.0,65.0,71.0,50.0,38.0
289,100.0,69.0,53.0,20.0,17.0,34.0,113.0,147.0,228.0,419.0,537.0,551.0,702.0,590.0,627.0,721.0,600.0,508.0,527.0,397.0,247.0,189.0,143.0,85.0
290,29.0,12.0,5.0,3.0,3.0,0.0,1.0,1.0,9.0,15.0,39.0,44.0,74.0,81.0,95.0,126.0,87.0,100.0,88.0,62.0,58.0,33.0,45.0,22.0
291,66.0,41.0,17.0,12.0,8.0,5.0,10.0,24.0,87.0,180.0,251.0,308.0,326.0,356.0,377.0,395.0,366.0,323.0,238.0,216.0,123.0,93.0,51.0,45.0
292,21.0,14.0,8.0,6.0,3.0,1.0,2.0,4.0,14.0,31.0,33.0,52.0,45.0,54.0,56.0,48.0,62.0,49.0,44.0,40.0,30.0,18.0,17.0,14.0
293,21.0,17.0,13.0,8.0,3.0,1.0,5.0,30.0,44.0,47.0,77.0,80.0,96.0,99.0,112.0,117.0,129.0,117.0,114.0,69.0,58.0,60.0,31.0,27.0
294,17.0,8.0,7.0,7.0,14.0,11.0,19.0,13.0,72.0,64.0,111.0,87.0,137.0,140.0,173.0,159.0,145.0,138.0,179.0,119.0,55.0,41.0,38.0,25.0
295,31.0,19.0,7.0,5.0,6.0,12.0,9.0,13.0,29.0,36.0,68.0,94.0,119.0,128.0,106.0,118.0,105.0,121.0,90.0,85.0,45.0,33.0,36.0,27.0
296,62.0,55.0,28.0,16.0,13.0,6.0,19.0,67.0,125.0,238.0,254.0,294.0,325.0,383.0,308.0,385.0,369.0,303.0,239.0,240.0,180.0,109.0,79.0,51.0
297,10.0,17.0,7.0,4.0,8.0,4.0,4.0,8.0,7.0,24.0,36.0,43.0,55.0,61.0,44.0,57.0,71.0,78.0,63.0,25.0,28.0,23.0,30.0,20.0
298,21.0,13.0,9.0,12.0,2.0,3.0,5.0,15.0,43.0,53.0,79.0,101.0,132.0,136.0,157.0,152.0,152.0,112.0,95.0,78.0,61.0,36.0,40.0,28.0
299,77.0,66.0,36.0,21.0,17.0,11.0,18.0,19.0,68.0,118.0,196.0,255.0,321.0,307.0,347.0,365.0,342.0,315.0,270.0,209.0,223.0,163.0,103.0,80.0
300,72.0,51.0,42.0,25.0,32.0,5.0,17.0,101.0,153.0,226.0,342.0,460.0,557.0,545.0,537.0,541.0,622.0,468.0,477.0,334.0,231.0,153.0,116.0,78.0
301,48.0,28.0,31.0,11.0,2.0,1.0,30.0,53.0,75.0,180.0,256.0,307.0,326.0,300.0,331.0,339.0,378.0,278.0,297.0,169.0,145.0,109.0,67.0,48.0
302,52.0,30.0,28.0,13.0,7.0,5.0,7.0,15.0,64.0,66.0,117.0,144.0,207.0,215.0,198.0,205.0,197.0,206.0,187.0,181.0,129.0,91.0,56.0,27.0
303,68.0,39.0,32.0,27.0,17.0,5.0,12.0,35.0,87.0,115.0,205.0,253.0,270.0,265.0,280.0,296.0,348.0,301.0,266.0,265.0,222.0,126.0,119.0,95.0
304,38.0,24.0,20.0,15.0,11.0,3.0,10.0,62.0,99.0,160.0,220.0,231.0,236.0,297.0,240.0,280.0,289.0,289.0,195.0,157.0,104.0,66.0,50.0,38.0
