,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
140,49.0,25.0,5.0,5.0,22.0,154.0,669.0,1388.0,1684.0,594.0,371.0,452.0,576.0,568.0,579.0,539.0,886.0,1772.0,1248.0,933.0,616.0,325.0,156.0,89.0
141,42.0,25.0,17.0,4.0,10.0,100.0,400.0,978.0,1540.0,780.0,433.0,535.0,534.0,501.0,545.0,642.0,738.0,1038.0,1071.0,915.0,599.0,444.0,314.0,180.0
142,33.0,13.0,8.0,4.0,7.0,86.0,318.0,557.0,704.0,686.0,416.0,635.0,626.0,518.0,574.0,903.0,2630.0,2349.0,1037.0,587.0,392.0,370.0,132.0,90.0
143,9.0,3.0,1.0,5.0,11.0,172.0,371.0,671.0,1306.0,320.0,248.0,316.0,363.0,379.0,369.0,521.0,643.0,720.0,593.0,417.0,234.0,197.0,119.0,41.0
144,80.0,29.0,25.0,6.0,103.0,158.0,480.0,854.0,844.0,419.0,286.0,267.0,308.0,315.0,297.0,375.0,456.0,516.0,646.0,508.0,398.0,273.0,212.0,133.0
145,40.0,11.0,16.0,2.0,25.0,97.0,332.0,740.0,1310.0,736.0,551.0,518.0,645.0,537.0,471.0,698.0,1024.0,1750.0,1060.0,764.0,505.0,392.0,179.0,98.0
146,5.0,3.0,0.0,7.0,13.0,55.0,280.0,578.0,524.0,201.0,155.0,155.0,180.0,116.0,118.0,243.0,632.0,346.0,231.0,115.0,67.0,31.0,25.0,9.0
147,13.0,6.0,0.0,3.0,1.0,11.0,32.0,142.0,370.0,137.0,117.0,90.0,137.0,113.0,101.0,97.0,114.0,146.0,127.0,113.0,99.0,27.0,39.0,18.0
148,49.0,24.0,8.0,6.0,5.0,6.0,31.0,23.0,112.0,152.0,225.0,453.0,484.0,649.0,698.0,568.0,827.0,665.0,608.0,322.0,398.0,332.0,147.0,114.0
149,23.0,13.0,4.0,3.0,1.0,16.0,42.0,286.0,628.0,332.0,209.0,247.0,221.0,262.0,228.0,203.0,267.0,232.0,292.0,183.0,122.0,79.0,63.0,55.0
150,21.0,5.0,0.0,3.0,0.0,13.0,45.0,103.0,230.0,189.0,291.0,357.0,358.0,496.0,409.0,412.0,455.0,600.0,559.0,428.0,247.0,97.0,41.0,42.0
